Datetime,open,high,low,close,volume
2022-08-17 14:45:00-04:00,926.9299926757812,927.6900024414062,924.2716064453125,925.4099731445312,208882
2022-08-17 14:50:00-04:00,925.219970703125,926.0,923.219970703125,923.6300048828125,204182
2022-08-17 14:55:00-04:00,923.5800170898438,925.510009765625,921.8900146484375,922.5631713867188,252994
2022-08-17 15:00:00-04:00,922.5499877929688,925.22998046875,922.2700805664062,924.5900268554688,177369
2022-08-17 15:05:00-04:00,924.5850219726562,925.75,920.0599975585938,920.635009765625,291959
2022-08-17 15:10:00-04:00,920.510009765625,921.1500244140625,913.6300048828125,915.0399780273438,545176
2022-08-17 15:15:00-04:00,915.3300170898438,915.55078125,912.0999755859375,912.2449951171875,306801
2022-08-17 15:20:00-04:00,912.0999755859375,913.7576904296875,910.010009765625,913.3046875,326077
2022-08-17 15:25:00-04:00,913.2000122070312,914.4199829101562,911.3507080078125,912.930419921875,198125
2022-08-17 15:30:00-04:00,912.8200073242188,912.9500122070312,909.75,909.9099731445312,285405
2022-08-17 15:35:00-04:00,910.0684814453125,912.5,909.75,910.9299926757812,190554
2022-08-17 15:40:00-04:00,910.6849975585938,912.4600219726562,909.840087890625,911.22998046875,232847
2022-08-17 15:45:00-04:00,911.239990234375,912.0,910.0499877929688,910.9400024414062,235587
2022-08-17 15:50:00-04:00,911.2899780273438,915.0,910.5501098632812,912.3800048828125,352430
2022-08-17 15:55:00-04:00,912.4879150390625,912.77001953125,910.9299926757812,911.9349975585938,337956
2022-08-18 09:30:00-04:00,918.0,918.4000244140625,908.110107421875,909.3499755859375,1126186
2022-08-18 09:35:00-04:00,909.4398803710938,916.6644897460938,909.0,915.6500244140625,510494
2022-08-18 09:40:00-04:00,915.8200073242188,917.6199951171875,910.9400024414062,917.02001953125,479874
2022-08-18 09:45:00-04:00,917.2100219726562,918.0,910.8800048828125,910.8800048828125,466249
2022-08-18 09:50:00-04:00,910.9282836914062,914.4598999023438,910.030029296875,910.22998046875,357774
2022-08-18 09:55:00-04:00,910.3099975585938,912.8599853515625,909.0700073242188,909.9998779296875,317436
2022-08-18 10:00:00-04:00,909.530029296875,909.6400146484375,905.5599975585938,907.3099975585938,407241
2022-08-18 10:05:00-04:00,907.5250244140625,910.889892578125,906.5,910.8399047851562,308606
2022-08-18 10:10:00-04:00,910.8399047851562,910.8399047851562,907.5,909.369873046875,218653
2022-08-18 10:15:00-04:00,909.1799926757812,910.8599853515625,907.739990234375,909.8900146484375,211167
2022-08-18 10:20:00-04:00,909.5916748046875,914.3640747070312,909.5,913.0399780273438,390629
2022-08-18 10:25:00-04:00,912.8900146484375,914.7899780273438,911.5100708007812,912.7301025390625,296566
2022-08-18 10:30:00-04:00,912.989990234375,913.9500122070312,909.5001220703125,911.344970703125,265598
2022-08-18 10:35:00-04:00,911.3599853515625,913.75,910.3099975585938,913.5100708007812,195558
2022-08-18 10:40:00-04:00,913.655029296875,916.77001953125,912.9099731445312,914.8701171875,379193
2022-08-18 10:45:00-04:00,915.2100219726562,917.8298950195312,914.7999877929688,917.3499755859375,326962
2022-08-18 10:50:00-04:00,917.22998046875,918.119873046875,914.9400024414062,915.9600219726562,230135
2022-08-18 10:55:00-04:00,915.97998046875,916.7299194335938,914.489990234375,916.169921875,154814
2022-08-18 11:00:00-04:00,916.1799926757812,919.4000244140625,914.0599975585938,915.0800170898438,439379
2022-08-18 11:05:00-04:00,915.010009765625,915.6099243164062,913.2501220703125,914.8231811523438,188854
2022-08-18 11:10:00-04:00,915.0,916.7996215820312,914.5,916.506103515625,179573
2022-08-18 11:15:00-04:00,916.4537963867188,917.8200073242188,915.2501220703125,915.89990234375,204186
2022-08-18 11:20:00-04:00,915.8403930664062,917.2650146484375,914.2000732421875,917.2650146484375,160907
2022-08-18 11:25:00-04:00,917.1901245117188,917.8399047851562,915.5599975585938,916.5999755859375,152366
2022-08-18 11:30:00-04:00,917.0,919.5,916.3599853515625,917.8189086914062,309122
2022-08-18 11:35:00-04:00,917.8800048828125,918.6798706054688,916.9400024414062,917.0300903320312,165967
2022-08-18 11:40:00-04:00,917.1599731445312,917.9598999023438,915.2600708007812,916.6898803710938,147861
2022-08-18 11:45:00-04:00,916.4600219726562,917.6799926757812,915.5599975585938,917.21728515625,122185
2022-08-18 11:50:00-04:00,917.4498901367188,917.969970703125,916.1300048828125,916.55419921875,100652
2022-08-18 11:55:00-04:00,916.5599975585938,918.5,915.8900146484375,915.9500122070312,189109
2022-08-18 12:00:00-04:00,916.1400146484375,917.1998901367188,915.4299926757812,917.169921875,120916
2022-08-18 12:05:00-04:00,917.2000122070312,917.4000244140625,915.760009765625,916.0899047851562,91253
2022-08-18 12:10:00-04:00,915.840087890625,916.5,915.0399780273438,915.8693237304688,81996
2022-08-18 12:15:00-04:00,915.9000244140625,917.1199951171875,915.52001953125,916.3399047851562,76051
2022-08-18 12:20:00-04:00,916.3198852539062,916.3499755859375,911.0001220703125,911.39990234375,313373
2022-08-18 12:25:00-04:00,911.2999267578125,913.1998901367188,910.8900146484375,913.0001220703125,158997
2022-08-18 12:30:00-04:00,913.0999755859375,913.5,911.9600219726562,912.5759887695312,95986
2022-08-18 12:35:00-04:00,912.8834228515625,912.8834228515625,910.9199829101562,911.2899780273438,161930
2022-08-18 12:40:00-04:00,911.1090087890625,911.7697143554688,908.5712280273438,908.625,267936
2022-08-18 12:45:00-04:00,908.6199951171875,912.2993774414062,908.5748901367188,911.7600708007812,156152
2022-08-18 12:50:00-04:00,911.5300903320312,911.9998779296875,910.1699829101562,910.4000244140625,95923
2022-08-18 12:55:00-04:00,910.3699951171875,910.919921875,909.97998046875,910.280029296875,88603
2022-08-18 13:00:00-04:00,910.280029296875,912.0,910.219970703125,910.7100219726562,117750
2022-08-18 13:05:00-04:00,910.5549926757812,913.2899780273438,910.543701171875,913.2791137695312,160529
2022-08-18 13:10:00-04:00,913.2180786132812,913.6497192382812,911.72998046875,912.27001953125,135355
2022-08-18 13:15:00-04:00,911.6599731445312,914.0,911.6599731445312,913.680419921875,110005
2022-08-18 13:20:00-04:00,913.9000244140625,914.5399169921875,912.7720947265625,913.4901123046875,126718
2022-08-18 13:25:00-04:00,913.6259155273438,914.9000244140625,913.1599731445312,914.0764770507812,93653
2022-08-18 13:30:00-04:00,914.2086791992188,914.6998901367188,912.8001098632812,914.0700073242188,78417
2022-08-18 13:35:00-04:00,913.7901000976562,914.8300170898438,913.7664184570312,914.5800170898438,105635
2022-08-18 13:40:00-04:00,914.5499877929688,914.7999267578125,914.1400146484375,914.27001953125,50714
2022-08-18 13:45:00-04:00,914.0700073242188,914.22998046875,911.8599853515625,912.0100708007812,135240
2022-08-18 13:50:00-04:00,912.0999755859375,914.2999877929688,912.030029296875,913.173095703125,119463
2022-08-18 13:55:00-04:00,912.8099975585938,912.8099975585938,911.2000732421875,912.0050048828125,109005
2022-08-18 14:00:00-04:00,912.1066284179688,913.5,911.2999877929688,912.5191040039062,117934
2022-08-18 14:05:00-04:00,912.7188720703125,913.510009765625,911.8800048828125,913.25,61463
2022-08-18 14:10:00-04:00,913.180419921875,913.6799926757812,911.4199829101562,911.8834228515625,87089
2022-08-18 14:15:00-04:00,912.030029296875,913.409912109375,911.8001098632812,912.8499755859375,66773
2022-08-18 14:20:00-04:00,912.6738891601562,912.8198852539062,911.1900024414062,911.6099853515625,96709
2022-08-18 14:25:00-04:00,911.785400390625,911.9000244140625,910.3800048828125,910.8109741210938,103471
2022-08-18 14:30:00-04:00,910.7000122070312,910.8399047851562,908.3200073242188,908.7501220703125,193840
2022-08-18 14:35:00-04:00,908.7550048828125,908.7899169921875,907.3001098632812,908.25,173927
2022-08-18 14:40:00-04:00,908.1699829101562,909.6898803710938,907.989990234375,909.1478271484375,129973
2022-08-18 14:45:00-04:00,909.0281982421875,909.1900024414062,908.1099853515625,908.4199829101562,81675
2022-08-18 14:50:00-04:00,908.7199096679688,911.7999267578125,908.2000122070312,911.5499877929688,196589
2022-08-18 14:55:00-04:00,911.530029296875,911.6254272460938,910.3800048828125,911.02001953125,107832
2022-08-18 15:00:00-04:00,910.969970703125,911.4598999023438,910.4299926757812,911.030029296875,97699
2022-08-18 15:05:00-04:00,911.1500244140625,912.3200073242188,910.8099975585938,911.0800170898438,167003
2022-08-18 15:10:00-04:00,910.969970703125,911.409912109375,909.7999877929688,910.8800048828125,137008
2022-08-18 15:15:00-04:00,910.9299926757812,911.1599731445312,909.5300903320312,910.631591796875,114215
2022-08-18 15:20:00-04:00,910.5999755859375,910.5999755859375,908.719970703125,910.0,137543
2022-08-18 15:25:00-04:00,910.0,910.6998901367188,908.8699951171875,910.2388916015625,136680
2022-08-18 15:30:00-04:00,910.2899780273438,910.6199951171875,909.1400146484375,910.2951049804688,123878
2022-08-18 15:35:00-04:00,910.2899780273438,910.3300170898438,909.2999877929688,909.739990234375,105085
2022-08-18 15:40:00-04:00,909.780029296875,910.4799194335938,908.4400024414062,908.97998046875,153467
2022-08-18 15:45:00-04:00,908.8499755859375,909.4099731445312,907.9299926757812,908.5001220703125,164468
2022-08-18 15:50:00-04:00,909.1500244140625,909.1599731445312,907.489990234375,907.739990234375,225586
2022-08-18 15:55:00-04:00,907.77001953125,908.6500244140625,907.02001953125,908.52001953125,345534
2022-08-19 09:30:00-04:00,899.5,901.0800170898438,893.5452270507812,893.9949951171875,1429330
2022-08-19 09:35:00-04:00,894.0399780273438,896.3499145507812,892.2100830078125,892.5999755859375,487074
2022-08-19 09:40:00-04:00,892.7269287109375,894.4099731445312,890.1900024414062,890.4783935546875,583327
2022-08-19 09:45:00-04:00,890.3499755859375,891.489990234375,888.1599731445312,888.2852172851562,697811
2022-08-19 09:50:00-04:00,888.2520751953125,889.4299926757812,886.4232177734375,887.3350219726562,461732
2022-08-19 09:55:00-04:00,887.219970703125,888.5,885.5700073242188,886.6500244140625,369462
2022-08-19 10:00:00-04:00,886.4500122070312,886.8900146484375,882.5499877929688,883.3900146484375,620707
2022-08-19 10:05:00-04:00,883.7000122070312,885.0,882.3099975585938,882.6199951171875,409687
2022-08-19 10:10:00-04:00,882.6232299804688,884.6099853515625,881.1500244140625,881.5,436541
2022-08-19 10:15:00-04:00,881.5499877929688,886.25,881.3200073242188,885.655029296875,437630
2022-08-19 10:20:00-04:00,885.8099975585938,887.7498779296875,883.7559204101562,884.4500122070312,418305
2022-08-19 10:25:00-04:00,884.6401977539062,886.0999755859375,882.5753784179688,884.5050048828125,325926
2022-08-19 10:30:00-04:00,884.760009765625,886.4000244140625,883.469970703125,883.8300170898438,259979
2022-08-19 10:35:00-04:00,884.010009765625,884.9971923828125,883.0,884.5399780273438,241511
2022-08-19 10:40:00-04:00,884.330078125,887.9000244140625,882.9000244140625,887.1400146484375,374036
2022-08-19 10:45:00-04:00,886.8200073242188,888.739990234375,886.2100219726562,887.469970703125,287234
2022-08-19 10:50:00-04:00,887.27001953125,887.5999755859375,884.52001953125,884.52001953125,183614
2022-08-19 10:55:00-04:00,884.77001953125,885.4099731445312,882.8480834960938,882.8480834960938,201199
2022-08-19 11:00:00-04:00,882.97998046875,883.7352905273438,881.25,881.942626953125,544188
2022-08-19 11:05:00-04:00,881.8499755859375,883.8699951171875,880.6799926757812,881.0,289744
2022-08-19 11:10:00-04:00,880.7860107421875,882.2199096679688,880.4639892578125,880.9140014648438,218114
2022-08-19 11:15:00-04:00,880.7999877929688,882.4000244140625,880.4000244140625,881.4000244140625,186475
2022-08-19 11:20:00-04:00,881.4349975585938,882.2313842773438,880.7999877929688,881.4299926757812,136399
2022-08-19 11:25:00-04:00,881.4769897460938,881.6998901367188,880.010009765625,880.9570922851562,263810
2022-08-19 11:30:00-04:00,881.0,881.8599853515625,877.5,878.75,397622
2022-08-19 11:35:00-04:00,878.8099975585938,880.7083129882812,878.3400268554688,880.0499877929688,214421
2022-08-19 11:40:00-04:00,879.996826171875,881.6298828125,879.5999755859375,880.9099731445312,158807
2022-08-19 11:45:00-04:00,881.0499877929688,886.9500122070312,880.9199829101562,885.2999877929688,420080
2022-08-19 11:50:00-04:00,885.3300170898438,886.4299926757812,884.0700073242188,884.1699829101562,203504
2022-08-19 11:55:00-04:00,884.1699829101562,884.239990234375,883.0499877929688,883.5,153938
2022-08-19 12:00:00-04:00,883.4500122070312,883.469970703125,880.8201293945312,881.75,166239
2022-08-19 12:05:00-04:00,881.9199829101562,882.1099853515625,880.3099975585938,880.6799926757812,151146
2022-08-19 12:10:00-04:00,880.5700073242188,883.8721923828125,880.4500122070312,883.6199951171875,191623
2022-08-19 12:15:00-04:00,883.6400146484375,884.9849243164062,883.2100219726562,883.4600219726562,171094
2022-08-19 12:20:00-04:00,883.4099731445312,883.7399291992188,882.0900268554688,882.85498046875,108179
2022-08-19 12:25:00-04:00,882.8599853515625,884.5,882.1400146484375,882.5615234375,107708
2022-08-19 12:30:00-04:00,882.530029296875,883.0,881.5687866210938,882.6799926757812,124072
2022-08-19 12:35:00-04:00,882.906005859375,885.2000122070312,882.6799926757812,884.9381103515625,193155
2022-08-19 12:40:00-04:00,884.8660888671875,885.0399780273438,884.0,884.905029296875,160960
2022-08-19 12:45:00-04:00,884.77001953125,886.7899780273438,883.8599853515625,883.97998046875,201240
2022-08-19 12:50:00-04:00,884.0369262695312,885.9799194335938,883.8699951171875,885.9600219726562,101061
2022-08-19 12:55:00-04:00,885.8369750976562,888.5999755859375,885.7000122070312,886.9000244140625,261100
2022-08-19 13:00:00-04:00,886.86181640625,888.1599731445312,886.5,887.6199951171875,141432
2022-08-19 13:05:00-04:00,887.6599731445312,887.780029296875,885.1842041015625,886.260009765625,115256
2022-08-19 13:10:00-04:00,886.3350219726562,887.1531982421875,885.4600219726562,885.4644165039062,90030
2022-08-19 13:15:00-04:00,885.760009765625,886.8800048828125,885.0800170898438,885.1083984375,92519
